Label,Eye_Distance,Nose_Chin_Distance,Mouth_Width
Scandivian,65.0,64.0,43.01162633521314
Scandivian,70.02856560004639,60.40695324215582,45.09988913511872
Scandivian,61.032778078668514,58.077534382926416,40.01249804748511
Scandivian,61.032778078668514,48.0,36.013886210738214
Scandivian,64.03124237432849,57.14017850864661,36.013886210738214
Scandivian,69.1158447825099,55.44366510251645,43.104524124504614
Scandivian,67.02984409947557,66.37017402418047,46.04345773288535
Scandivian,65.0,61.00819617067857,38.01315561749642
Scandivian,64.0,62.0,37.013511046643494
Scandivian,66.18912297349165,60.00833275470999,38.05259518088089
Scandivian,70.0,54.0,39.0
Scandivian,68.11754546370561,58.309518948453004,42.04759208325728
Scandivian,70.00714249274856,53.03772242470448,37.013511046643494
Scandivian,67.02984409947557,62.03224967708329,43.0
Scandivian,68.0,60.03332407921454,46.04345773288535
Scandivian,66.03029607687671,64.07027391856539,43.04648650006177
Scandivian,60.0,64.0,35.014282800023196
Scandivian,68.0294054067798,59.682493245507096,44.01136216933077
Scandivian,69.06518659932803,51.15662224971465,45.044422518220834
Scandivian,74.06078584514209,66.06814663663572,41.19465984809196
Scandivian,64.03124237432849,53.0,34.0147027033899
Scandivian,68.11754546370561,47.095647357266465,37.013511046643494
Scandivian,70.02856560004639,61.1310068623117,45.09988913511872
Scandivian,63.28506932918696,57.07889277132134,35.05709628591621
Scandivian,68.11754546370561,60.00833275470999,38.118237105091836
Scandivian,65.37583651472461,62.51399843235114,38.118237105091836
Scandivian,67.02984409947557,59.033888572581766,38.01315561749642
Scandivian,67.02984409947557,57.0,35.12833614050059
Scandivian,59.0,60.03332407921454,34.0
Scandivian,68.06614430096654,54.00925846556311,37.05401462729781
Scandivian,67.00746227100382,42.04759208325728,31.016124838541646
Scandivian,67.00746227100382,42.04759208325728,31.016124838541646
Scandivian,67.00746227100382,59.0,38.0
Scandivian,67.00746227100382,59.07622195096772,38.01315561749642
Scandivian,63.071388124885914,63.198101237299845,37.05401462729781
Scandivian,67.00746227100382,54.00925846556311,41.0
Scandivian,69.02897942168927,56.00892785976178,47.01063709417264
Scandivian,69.46221994724903,65.92419889539804,39.20459156782532
Scandivian,69.0,56.00892785976178,44.04543109109048
Scandivian,71.00704190430693,51.0098029794274,31.016124838541646
Scandivian,66.007575322837,63.12685640834652,34.0
Scandivian,68.00735254367721,55.226805085936306,40.01249804748511
Scandivian,70.00714249274856,51.0,40.0
